agency_cd,site_no,datetime,discharge_max,discharge_max_approval,discharge_min,discharge_min_approval,discharge_mean,discharge_mean_approval,gage_height_max,gage_height_max_approval,gage_height_min,gage_height_min-approval,gage_height_mean,gage_height_mean_approval
USGS,2085000,9/25/06,14.1,A,1.61,A,3.37,A,1.44,A,0.9,A,1.01,A
USGS,2085000,9/26/06,1.98,A,1.28,A,1.64,A,0.93,A,0.87,A,0.9,A
USGS,2085000,9/27/06,1.73,A,0.99,A,1.4,A,0.91,A,0.84,A,0.88,A
USGS,2085000,9/28/06,9.66,A,1.08,A,2.66,A,1.32,A,0.85,A,0.97,A
USGS,2085000,9/29/06,5.32,A,3.45,A,4.01,A,1.14,A,1.04,A,1.07,A
USGS,2085000,9/30/06,4.92,A,3.13,A,3.84,A,1.12,A,1.02,A,1.06,A
USGS,2085000,10/1/06,4.72,A,3.29,A,3.58,A,1.11,A,1.03,A,1.05,A
USGS,2085000,10/2/06,3.29,A,2.52,A,2.77,A,1.03,A,0.98,A,1.0,A
USGS,2085000,10/3/06,2.66,A,1.98,A,2.23,A,0.99,A,0.95,A,0.97,A
USGS,2085000,10/4/06,2.24,A,1.73,A,2.0,A,0.97,A,0.93,A,0.95,A
USGS,2085000,10/5/06,2.24,A,1.98,A,2.04,A,0.97,A,0.95,A,0.96,A
USGS,2085000,10/6/06,9.94,A,2.24,A,5.03,A,1.34,A,0.97,A,1.12,A
USGS,2085000,10/7/06,5.74,A,4.15,A,5.0,A,1.17,A,1.09,A,1.14,A
USGS,2085000,10/8/06,21.2,A,3.97,A,8.03,A,1.61,A,1.09,A,1.27,A
USGS,2085000,10/9/06,8.33,A,5.12,A,6.7,A,1.29,A,1.15,A,1.22,A
USGS,2085000,10/10/06,5.74,A,2.52,A,4.05,A,1.18,A,1.0,A,1.09,A
USGS,2085000,10/11/06,2.52,A,1.98,A,2.14,A,1.0,A,0.96,A,0.97,A
USGS,2085000,10/12/06,2.38,A,1.5,A,1.91,A,0.99,A,0.93,A,0.96,A
USGS,2085000,10/13/06,1.5,A,1.28,A,1.33,A,0.93,A,0.91,A,0.91,A
USGS,2085000,10/14/06,1.39,A,1.28,A,1.36,A,0.92,A,0.91,A,0.92,A
USGS,2085000,10/15/06,1.5,A,1.39,A,1.49,A,0.93,A,0.92,A,0.93,A
USGS,2085000,10/16/06,2.38,A,1.5,A,1.79,A,1.0,A,0.93,A,0.95,A
USGS,2085000,10/17/06,66.1,A,2.38,A,11.4,A,2.17,A,1.0,A,1.29,A
USGS,2085000,10/18/06,63.9,A,16.5,A,29.6,A,2.15,A,1.54,A,1.75,A
USGS,2085000,10/19/06,16.5,A,7.1,A,10.6,A,1.54,A,1.26,A,1.39,A
USGS,2085000,10/20/06,7.1,A,3.79,A,5.1,A,1.26,A,1.1,A,1.17,A
USGS,2085000,10/21/06,3.79,A,2.24,A,2.78,A,1.1,A,1.01,A,1.04,A
USGS,2085000,10/22/06,2.81,A,2.11,A,2.49,A,1.06,A,1.01,A,1.03,A
USGS,2085000,10/23/06,2.52,A,1.98,A,2.15,A,1.05,A,1.01,A,1.02,A
USGS,2085000,10/24/06,2.38,A,1.85,A,2.0,A,1.04,A,1.01,A,1.02,A
USGS,2085000,10/25/06,2.66,A,1.85,A,2.12,A,1.08,A,1.03,A,1.04,A
USGS,2085000,10/26/06,1.98,A,1.73,A,1.82,A,1.04,A,1.03,A,1.03,A
USGS,2085000,10/27/06,10.5,A,1.39,A,3.15,A,1.34,A,0.9,A,1.06,A
USGS,2085000,10/28/06,83.6,A,10.5,A,48.6,A,2.28,A,1.34,A,1.94,A
USGS,2085000,10/29/06,32.6,A,10.8,A,18.8,A,1.77,A,1.37,A,1.54,A
USGS,2085000,10/30/06,10.8,A,7.34,A,9.01,A,1.37,A,1.25,A,1.31,A
USGS,2085000,10/31/06,9.12,A,5.96,A,7.01,A,1.32,A,1.2,A,1.24,A
USGS,2085000,11/1/06,5.96,A,3.97,A,4.96,A,1.2,A,1.11,A,1.15,A
USGS,2085000,11/2/06,4.53,A,3.29,A,4.01,A,1.14,A,1.07,A,1.11,A
USGS,2085000,11/3/06,4.53,A,3.29,A,3.58,A,1.14,A,1.08,A,1.1,A
USGS,2085000,11/4/06,3.62,A,2.97,A,3.23,A,1.1,A,1.07,A,1.08,A
USGS,2085000,11/5/06,3.45,A,2.66,A,2.85,A,1.11,A,1.06,A,1.07,A
USGS,2085000,11/6/06,3.62,A,2.81,A,3.2,A,1.12,A,1.08,A,1.1,A
USGS,2085000,11/7/06,141.0,A,2.66,A,33.6,A,2.84,A,1.07,A,1.59,A
USGS,2085000,11/8/06,231.0,A,66.1,A,141.0,A,3.4,A,2.22,A,2.8,A
USGS,2085000,11/9/06,66.1,A,21.8,A,37.1,A,2.22,A,1.7,A,1.91,A
USGS,2085000,11/10/06,21.8,A,11.3,A,15.8,A,1.7,A,1.48,A,1.58,A
USGS,2085000,11/11/06,11.3,A,7.34,A,9.96,A,1.48,A,1.33,A,1.43,A
USGS,2085000,11/12/06,155.0,A,7.34,A,93.8,A,2.95,A,1.33,A,2.43,A
